STATE_NAME,STATECODE,STATE_FIPS,COUNTY,FORMAL_COUNTY,CNTY_FIPS,total_bldg_area,LandAreaSqMiles,bldg_area_per_sq_mile
Florida,FL,12,Lee,Lee County,071,204568400,784.51,260759.45494639967
Florida,FL,12,Leon,Leon County,073,131643400,666.85,197410.81202669264
Florida,FL,12,Levy,Levy County,075,3996000,1118.21,3573.568471038535
Florida,FL,12,Liberty,Liberty County,077,1169000,835.56,1399.0617071185793
Florida,FL,12,Madison,Madison County,079,3868300,695.95,5558.301602126589
Florida,FL,12,Manatee,Manatee County,081,126410800,742.93,170151.69666051984
Florida,FL,12,Marion,Marion County,083,77400800,1584.55,48847.180587548515
Florida,FL,12,Martin,Martin County,085,40408500,543.46,74354.13829904684
Florida,FL,12,Miami-Dade,Miami-Dade County,086,1277845400,1897.72,673358.2404148135
Florida,FL,12,Monroe,Monroe County,087,18540900,983.28,18856.17525018306
Florida,FL,12,Nassau,Nassau County,089,23375800,648.64,36038.172175629006
Florida,FL,12,Okaloosa,Okaloosa County,091,47728600,930.25,51307.28298844396
Florida,FL,12,Okeechobee,Okeechobee County,093,4880900,768.91,6347.817039705557
Florida,FL,12,Orange,Orange County,095,629168200,903.43,696421.6375369426
Florida,FL,12,Osceola,Osceola County,097,89350300,1327.45,67309.72918000678
Florida,FL,12,Palm Beach,Palm Beach County,099,439456400,1969.76,223101.4945983267
Florida,FL,12,Pasco,Pasco County,101,94869300,746.89,127019.10589243396
Florida,FL,12,Pinellas,Pinellas County,103,325427000,273.8,1188557.3411249085
Florida,FL,12,Polk,Polk County,105,186253900,1797.84,103598.70733769413
Florida,FL,12,Putnam,Putnam County,107,11542700,727.62,15863.637613039773
Florida,FL,12,St. Johns,St. Johns County,109,50174500,600.66,83532.28115739353
Florida,FL,12,St. Lucie,St. Lucie County,111,62380200,571.93,109069.64138968056
Florida,FL,12,Santa Rosa,Santa Rosa County,113,21326700,1011.61,21081.93869178834
Florida,FL,12,Sarasota,Sarasota County,115,132726900,555.87,238773.27432673107
Florida,FL,12,Seminole,Seminole County,117,151941600,309.22,491370.5452428691
Florida,FL,12,Sumter,Sumter County,119,14067500,546.93,25720.84178962573
Florida,FL,12,Suwannee,Suwannee County,121,4529600,688.55,6578.461985331494
Florida,FL,12,Taylor,Taylor County,123,2441600,1043.31,2340.244031016668
Florida,FL,12,Union,Union County,125,790600,243.56,3246.0174084414516
Florida,FL,12,Volusia,Volusia County,127,149866700,1101.03,136115.00140777274
Florida,FL,12,Wakulla,Wakulla County,129,3032700,606.42,5000.989413277926
Florida,FL,12,Walton,Walton County,131,13291400,1037.63,12809.382920694274
Florida,FL,12,Washington,Washington County,133,1594700,582.8,2736.27316403569
Georgia,GA,13,Appling,Appling County,001,1147400,507.08,2262.7593279166995
Georgia,GA,13,Atkinson,Atkinson County,003,930600,339.38,2742.0590488537923
Georgia,GA,13,Bacon,Bacon County,005,1452400,258.58,5616.830381313327
Georgia,GA,13,Baker,Baker County,007,145200,341.94,424.63590103526934
Georgia,GA,13,Baldwin,Baldwin County,009,10295700,257.84,39930.57710207881
Georgia,GA,13,Banks,Banks County,011,2387500,232.09,10286.957645740877
Georgia,GA,13,Barrow,Barrow County,013,16244800,160.31,101333.66602208221
Georgia,GA,13,Bartow,Bartow County,015,41578900,459.54,90479.39243591417
Georgia,GA,13,Ben Hill,Ben Hill County,017,3732100,250.12,14921.23780585319
Georgia,GA,13,Berrien,Berrien County,019,3109500,451.9,6880.947112192964
Georgia,GA,13,Bibb,Bibb County,021,68065400,249.76,272523.22229340166
Georgia,GA,13,Bleckley,Bleckley County,023,1192800,215.87,5525.5477833881505
Georgia,GA,13,Brantley,Brantley County,025,244600,442.36,552.9433040962112
Georgia,GA,13,Brooks,Brooks County,027,1201100,493.05,2436.061251394382
Georgia,GA,13,Bryan,Bryan County,029,5973700,435.97,13702.089593320641
Georgia,GA,13,Bulloch,Bulloch County,031,20615100,672.81,30640.2996388282
Georgia,GA,13,Burke,Burke County,033,3408100,826.97,4121.189402275778
Georgia,GA,13,Butts,Butts County,035,8888600,184.39,48205.43413417214
Georgia,GA,13,Calhoun,Calhoun County,037,202900,280.37,723.686557049613
Georgia,GA,13,Camden,Camden County,039,10259900,613.03,16736.375055054403
Georgia,GA,13,Candler,Candler County,043,708900,243.04,2916.803818301514
Georgia,GA,13,Carroll,Carroll County,045,24795300,499.08,49682.01490742967
Georgia,GA,13,Catoosa,Catoosa County,047,11538700,162.16,71156.26541687222
Georgia,GA,13,Charlton,Charlton County,049,773600,773.58,1000.0258538224876
Georgia,GA,13,Chatham,Chatham County,051,173521400,426.44,406906.95056748897
Georgia,GA,13,Chattahoochee,Chattahoochee County,053,339300,248.74,1364.0749376859371
Georgia,GA,13,Chattooga,Chattooga County,055,1702300,313.34,5432.756749856387
Georgia,GA,13,Cherokee,Cherokee County,057,52968100,421.67,125615.05442644721
Georgia,GA,13,Clarke,Clarke County,059,47569200,119.2,399070.4697986577
Georgia,GA,13,Clay,Clay County,061,223900,195.38,1145.9719520933565
Georgia,GA,13,Clay,Clayton County,061,121304000,195.38,620861.9101238612
Georgia,GA,13,Clayton,Clayton County,063,121304000,141.57,856848.2023027478
Georgia,GA,13,Clinch,Clinch County,065,968400,800.22,1210.1672040188948
Georgia,GA,13,Cobb,Cobb County,067,286383800,339.55,843421.5873950816
Georgia,GA,13,Coffee,Coffee County,069,5086300,575.1,8844.201008520256
Georgia,GA,13,Colquitt,Colquitt County,071,6808600,544.15,12512.358724616375
Georgia,GA,13,Columbia,Columbia County,073,23551500,290.09,81186.87303940157
Georgia,GA,13,Cook,Cook County,075,4480100,227.16,19722.222222222223
Georgia,GA,13,Coweta,Coweta County,077,48814300,440.89,110717.63932046543
Georgia,GA,13,Crawford,Crawford County,079,353200,324.89,1087.1371848933486
Georgia,GA,13,Crisp,Crisp County,081,4594300,272.58,16854.86829554626
Georgia,GA,13,Dade,Dade County,083,1877700,173.98,10792.619841361076
Georgia,GA,13,Dawson,Dawson County,085,5315200,210.83,25210.833372859648
Georgia,GA,13,Decatur,Decatur County,087,4349600,597.14,7284.053990688951
Georgia,GA,13,DeKalb,DeKalb County,089,313390600,267.58,1171203.378428881
Georgia,GA,13,Dodge,Dodge County,091,1916900,495.89,3865.5750267196354
Georgia,GA,13,Dooly,Dooly County,093,1299500,391.94,3315.5585038526306
Georgia,GA,13,Dougherty,Dougherty County,095,28680600,328.69,87257.29410690925
Georgia,GA,13,Douglas,Douglas County,097,60817100,200.07,303979.10731244064
Georgia,GA,13,Early,Early County,099,629800,512.59,1228.6622836965214
Georgia,GA,13,Echols,Echols County,101,179700,414.89,433.1268529007689
Georgia,GA,13,Effingham,Effingham County,103,11927800,477.7,24969.227548670715
Georgia,GA,13,Elbert,Elbert County,105,2495500,351.06,7108.471486355608
Georgia,GA,13,Emanuel,Emanuel County,107,2011300,680.6,2955.1866000587715
Georgia,GA,13,Evans,Evans County,109,907900,182.85,4965.272080940662
Georgia,GA,13,Fannin,Fannin County,111,2530700,386.72,6544.011170872983
Georgia,GA,13,Fayette,Fayette County,113,33666100,194.34,173232.99372234227
Georgia,GA,13,Floyd,Floyd County,115,22097400,509.91,43335.88280284756
Georgia,GA,13,Forsyth,Forsyth County,117,55185300,224.02,246340.951700741
Georgia,GA,13,Franklin,Franklin County,119,4029400,261.5,15408.795411089866
Georgia,GA,13,Fulton,Fulton County,121,830581600,526.64,1577133.5257481392
Georgia,GA,13,Gilmer,Gilmer County,123,3168500,426.54,7428.377174473671
Georgia,GA,13,Glascock,Glascock County,125,91300,143.74,635.174620843189
Georgia,GA,13,Glynn,Glynn County,127,25098000,419.75,59792.73377010125
Georgia,GA,13,Gordon,Gordon County,129,19281800,355.81,54191.281863916134
Georgia,GA,13,Grady,Grady County,131,2342300,454.53,5153.23520999714
Georgia,GA,13,Greene,Greene County,133,3127800,387.44,8072.991947140203
Georgia,GA,13,Gwinnett,Gwinnett County,135,335805400,430.38,780253.2645569032
Georgia,GA,13,Habersham,Habersham County,137,6387400,276.74,23080.8701308087
Georgia,GA,13,Hall,Hall County,139,65225500,392.78,166061.15382656959
Georgia,GA,13,Hancock,Hancock County,141,274400,471.84,581.5530688368939
Georgia,GA,13,Haralson,Haralson County,143,3611400,282.17,12798.667469964914
Georgia,GA,13,Harris,Harris County,145,2406600,463.87,5188.091491150538
Georgia,GA,13,Hart,Hart County,147,3850200,232.39,16567.838547269675
Georgia,GA,13,Heard,Heard County,149,459400,296.03,1551.8697429314598
Georgia,GA,13,Henry,Henry County,151,99447300,322.13,308717.9089187595
Georgia,GA,13,Houston,Houston County,153,29133500,375.54,77577.6215582894
Georgia,GA,13,Irwin,Irwin County,155,406200,354.34,1146.3566066489814
Georgia,GA,13,Jackson,Jackson County,157,53261100,339.66,156807.10121886592
Georgia,GA,13,Jasper,Jasper County,159,438600,368.17,1191.2974984382215
Georgia,GA,13,Jeff Davis,Jeff Davis County,161,1621400,330.74,4902.340206808974
Georgia,GA,13,Jefferson,Jefferson County,163,1979900,526.49,3760.5652529012896
Georgia,GA,13,Jenkins,Jenkins County,165,1277900,347.28,3679.7396913153652
Georgia,GA,13,Johnson,Johnson County,167,767300,303.01,2532.2596613973137
Georgia,GA,13,Jones,Jones County,169,2410000,393.93,6117.838194603102
Georgia,GA,13,Lamar,Lamar County,171,2883600,183.5,15714.441416893733
Georgia,GA,13,Lanier,Lanier County,173,442100,185.26,2386.37590413473
Georgia,GA,13,Laurens,Laurens County,175,11719600,807.3,14517.032082249474
Georgia,GA,13,Lee,Lee County,177,2393900,355.78,6728.596323570747
Georgia,GA,13,Liberty,Liberty County,179,19015700,489.8,38823.39730502246
Georgia,GA,13,Lincoln,Lincoln County,181,534900,210.38,2542.542066736382
Georgia,GA,13,Long,Long County,183,405100,400.29,1012.0162881910614
Georgia,GA,13,Lowndes,Lowndes County,185,33927900,496.07,68393.37190315883
Georgia,GA,13,Lumpkin,Lumpkin County,187,3907900,282.93,13812.250379952638
Georgia,GA,13,McDuffie,McDuffie County,189,4105800,257.46,15947.331624329994
Georgia,GA,13,McIntosh,McIntosh County,191,1279300,424.3,3015.083667216592
Georgia,GA,13,Macon,Macon County,193,1612800,400.64,4025.55910543131
Georgia,GA,13,Madison,Madison County,195,1183000,282.31,4190.428961071163
Georgia,GA,13,Marion,Marion County,197,777100,366,2123.224043715847
Georgia,GA,13,Meriwether,Meriwether County,199,2651000,501.22,5289.094609153664
Georgia,GA,13,Miller,Miller County,201,200000,282.42,708.1651441116068
Georgia,GA,13,Mitchell,Mitchell County,205,1677900,512.09,3276.5724774941905
Georgia,GA,13,Monroe,Monroe County,207,4852000,395.66,12263.054137390689
Georgia,GA,13,Montgomery,Montgomery County,209,409200,239.52,1708.4168336673347
Georgia,GA,13,Morgan,Morgan County,211,3029200,347.35,8720.886713689362
Georgia,GA,13,Murray,Murray County,213,5093000,344.47,14785.03207826516
Georgia,GA,13,Muscogee,Muscogee County,215,82005400,216.39,378970.37755903695
Georgia,GA,13,Newton,Newton County,217,23706600,272.16,87105.37918871251
Georgia,GA,13,Oconee,Oconee County,219,5617400,184.29,30481.306636279776
Georgia,GA,13,Oglethorpe,Oglethorpe County,221,372800,439.01,849.1833899000023
Georgia,GA,13,Paulding,Paulding County,223,15116000,312.22,48414.57946319902
Georgia,GA,13,Peach,Peach County,225,5508000,150.27,36654.02275903374
Georgia,GA,13,Pickens,Pickens County,227,4918600,232.06,21195.380505041798
Georgia,GA,13,Pierce,Pierce County,229,523900,316.49,1655.3445606496255
Georgia,GA,13,Pike,Pike County,231,903200,216.09,4179.739923180156
Georgia,GA,13,Polk,Polk County,233,5879800,310.33,18946.927464312186
Georgia,GA,13,Pulaski,Pulaski County,235,1238200,249.03,4972.091715857528
Georgia,GA,13,Putnam,Putnam County,237,2973200,344.64,8626.973073351905
Georgia,GA,13,Quitman,Quitman County,239,224100,151.24,1481.7508595609627
Georgia,GA,13,Rabun,Rabun County,241,3396700,369.99,9180.518392388984
Georgia,GA,13,Randolph,Randolph County,243,438300,428.24,1023.4915000934055
Georgia,GA,13,Richmond,Richmond County,245,89255400,324.33,275199.33401165484
Georgia,GA,13,Rockdale,Rockdale County,247,33450600,129.79,257728.6385699977
Georgia,GA,13,Schley,Schley County,249,505600,166.91,3029.177400994548
Georgia,GA,13,Screven,Screven County,251,1288200,645.1,1996.8997054720198
Georgia,GA,13,Seminole,Seminole County,253,686300,235.23,2917.5700378353104
Georgia,GA,13,Spalding,Spalding County,255,15431400,196.47,78543.28905176363
Georgia,GA,13,Stephens,Stephens County,257,7602500,179.13,42441.24378942668
Georgia,GA,13,Stewart,Stewart County,259,709900,458.73,1547.533407451006
Georgia,GA,13,Sumter,Sumter County,261,5007800,482.7,10374.559767971825
Georgia,GA,13,Talbot,Talbot County,263,148300,391.39,378.90595058637166
Georgia,GA,13,Taliaferro,Taliaferro County,265,40300,194.61,207.08082832331328
Georgia,GA,13,Tattnall,Tattnall County,267,1233700,479.4,2573.425114726742
Georgia,GA,13,Taylor,Taylor County,269,434900,376.69,1154.5302503384746
Georgia,GA,13,Telfair,Telfair County,271,2049300,437.3,4686.256574434027
Georgia,GA,13,Terrell,Terrell County,273,422100,335.44,1258.347245409015
Georgia,GA,13,Thomas,Thomas County,275,17257100,544.6,31687.66066838046
Georgia,GA,13,Tift,Tift County,277,10228800,258.92,39505.63880735362
Georgia,GA,13,Toombs,Toombs County,279,6013200,364.01,16519.326392132083
Georgia,GA,13,Towns,Towns County,281,1468500,166.56,8816.64265129683
Georgia,GA,13,Treutlen,Treutlen County,283,315000,199.44,1579.4223826714801
Georgia,GA,13,Troup,Troup County,285,21004300,413.99,50736.249667866374
Georgia,GA,13,Turner,Turner County,287,3728800,285.39,13065.62948947055
Georgia,GA,13,Twiggs,Twiggs County,289,2002700,358.4,5587.890625
Georgia,GA,13,Union,Union County,291,2438600,321.93,7574.93865125959
Georgia,GA,13,Upson,Upson County,293,6666600,323.44,20611.55082859263
Georgia,GA,13,Walker,Walker County,295,10460200,446.38,23433.39755365384
Georgia,GA,13,Walton,Walton County,297,20102200,325.68,61723.7779415377
Georgia,GA,13,Ware,Ware County,299,6193400,892.46,6939.69477623647
Georgia,GA,13,Warren,Warren County,301,556700,284.3,1958.142806894126
Georgia,GA,13,Washington,Washington County,303,1499900,678.45,2210.774559658044
Georgia,GA,13,Wayne,Wayne County,305,4004300,641.78,6239.365514662346
Georgia,GA,13,Webster,Webster County,307,42200,209.12,201.79801071155316
Georgia,GA,13,Wheeler,Wheeler County,309,481600,295.48,1629.8903479084877
Georgia,GA,13,White,White County,311,5565700,240.69,23123.935352528148
Georgia,GA,13,Whitfield,Whitfield County,313,26442700,290.46,91037.32011292434
Georgia,GA,13,Wilcox,Wilcox County,315,154300,377.71,408.5144687723386
Georgia,GA,13,Wilkes,Wilkes County,317,1751500,469.49,3730.6438901787046
Georgia,GA,13,Wilkinson,Wilkinson County,319,909500,447.31,2033.265520556214
Georgia,GA,13,Worth,Worth County,321,1509900,570.7,2645.6982652882425
Hawaii,HI,15,Hawaii,Hawaii County,001,33034900,4028.42,8200.460726537947
Hawaii,HI,15,Honolulu,Honolulu County,003,307892800,600.74,512522.555514865
Hawaii,HI,15,Kauai,Kauai County,007,13646200,619.96,22011.420091618813
Hawaii,HI,15,Maui,Maui County,009,38633000,1161.52,33260.72732281838
Idaho,ID,16,Ada,Ada County,001,148005300,1052.58,140611.92498432423
Idaho,ID,16,Ada,Adams County,001,332300,1052.58,315.70046932299687
Idaho,ID,16,Adams,Adams County,003,332300,1363.06,243.7897084501049
Idaho,ID,16,Bannock,Bannock County,005,14904800,1111.99,13403.717659331469
Idaho,ID,16,Bear Lake,Bear Lake County,007,390100,974.79,400.1887586044174
Idaho,ID,16,Benewah,Benewah County,009,681900,776.62,878.0355901212948
Idaho,ID,16,Bingham,Bingham County,011,2391200,2093.98,1141.9402286554791
Idaho,ID,16,Blaine,Blaine County,013,2940300,2643.59,1112.2375254861759
Idaho,ID,16,Boise,Boise County,015,668400,1899.24,351.9302457825235
Idaho,ID,16,Bonner,Bonner County,017,7674100,1734.57,4424.208881740144
Idaho,ID,16,Bonneville,Bonneville County,019,23215000,1866.08,12440.517019634743
Idaho,ID,16,Boundary,Boundary County,021,1054200,1268.56,831.0210001891909
Idaho,ID,16,Butte,Butte County,023,83700,2231.67,37.50554517468981
Idaho,ID,16,Camas,Camas County,025,41800,1074.49,38.902176846690054
Idaho,ID,16,Canyon,Canyon County,027,47818200,587.37,81410.69513253997
Idaho,ID,16,Caribou,Caribou County,029,617100,1764.15,349.80018705892354
Idaho,ID,16,Cassia,Cassia County,031,5285400,2565.08,2060.5205295741266
Idaho,ID,16,Clark,Clark County,033,170100,1764.19,96.41818624978035
Idaho,ID,16,Clearwater,Clearwater County,035,310200,2457.27,126.23765398185792
Idaho,ID,16,Custer,Custer County,037,156500,4920.94,31.802866931927642
Idaho,ID,16,Elmore,Elmore County,039,5363700,3074.74,1744.4401803079286
Idaho,ID,16,Franklin,Franklin County,041,417500,663.65,629.096662397348
Idaho,ID,16,Fremont,Fremont County,043,514700,1863.53,276.19625120067826
Idaho,ID,16,Gem,Gem County,045,2640300,560.9,4707.256195400249
Idaho,ID,16,Gooding,Gooding County,047,1706900,728.97,2341.5229707669723
Idaho,ID,16,Idaho,Idaho County,049,697900,8477.35,82.32525494405681
Idaho,ID,16,Jefferson,Jefferson County,051,780300,1093.5,713.5802469135803
Idaho,ID,16,Jerome,Jerome County,053,4773700,597.19,7993.603375810043
Idaho,ID,16,Kootenai,Kootenai County,055,40816100,1244.13,32806.94139679937
Idaho,ID,16,Latah,Latah County,057,4145200,1076,3852.4163568773233
Idaho,ID,16,Lemhi,Lemhi County,059,617000,4563.39,135.20650218368363
Idaho,ID,16,Lewis,Lewis County,061,181700,478.8,379.49039264828735
Idaho,ID,16,Lincoln,Lincoln County,063,514200,1201.41,427.99710340350083
Idaho,ID,16,Madison,Madison County,065,9601600,469.21,20463.331983546814
Idaho,ID,16,Minidoka,Minidoka County,067,4789800,757.59,6322.417138557795
Idaho,ID,16,Nez Perce,Nez Perce County,069,7648400,848.09,9018.382482991192
Idaho,ID,16,Oneida,Oneida County,071,132700,1200.06,110.57780444311118
Idaho,ID,16,Owyhee,Owyhee County,073,834500,7665.51,108.86425038908044
Idaho,ID,16,Payette,Payette County,075,4949100,406.87,12163.83611472952
Idaho,ID,16,Power,Power County,077,1296900,1404.24,923.5600752008204
Idaho,ID,16,Shoshone,Shoshone County,079,2034600,2629.67,773.709248688999
Idaho,ID,16,Teton,Teton County,081,724400,449.46,1611.7118319761491
Idaho,ID,16,Twin Falls,Twin Falls County,083,25393200,1921.21,13217.295350326096
Idaho,ID,16,Valley,Valley County,085,2376800,3664.52,648.5979064106623
Idaho,ID,16,Washington,Washington County,087,1827800,1452.98,1257.9663863232804
Illinois,IL,17,Adams,Adams County,001,13015900,855.2,15219.71468662301
Illinois,IL,17,Alexander,Alexander County,003,151100,235.51,641.5863445288948
Illinois,IL,17,Bond,Bond County,005,1272200,380.28,3345.429683391186
Illinois,IL,17,Boone,Boone County,007,9083900,280.72,32359.29039612425
Illinois,IL,17,Brown,Brown County,009,48500,305.61,158.6989954517195
Illinois,IL,17,Bureau,Bureau County,011,4371300,869.03,5030.09102102344
